ID,CommonName,SMILES,Formula,AverageMass,MolecularWeight,MonoisotopicMass,NominalMass
38375,"1,1′-(2,4,5,6-Tetrafluoro-1,3-phenylene)bis(1H-pyrrole-2,5-dione)",O=C1C=CC(=O)N1c1c(F)c(F)c(F)c(N2C(=O)C=CC2=O)c1F,C_{14}H_{4}F_{4}N_{2}O_{4},340.188,340.188,340.010719,340
38509,"O-[2-(Diethylamino)ethyl]-N,N-dipropyl-Nalpha-[4-(trifluoromethyl)benzoyl]tyrosinamide ethanedioate (1:1)",CCCN(CCC)C(=O)C(Cc1ccc(OCCN(CC)CC)cc1)NC(=O)c1ccc(C(F)(F)F)cc1.O=C(O)C(=O)O,C_{31}H_{42}F_{3}N_{3}O_{7},625.685,625.685,625.297485,625
38510,"O-[2-(Diethylamino)ethyl]-N,N-dipropyl-Nalpha-[4-(trifluoromethyl)benzoyl]tyrosinamide",CCCN(CCC)C(=O)C(Cc1ccc(OCCN(CC)CC)cc1)NC(=O)c1ccc(C(F)(F)F)cc1,C_{29}H_{40}F_{3}N_{3}O_{3},535.651,535.651,535.302177,535
38527,4-[(4-Chlorophenyl)(hydroxy)phenylmethyl]-1-[4-(4-fluorophenyl)-4-oxobutyl]piperidinium chloride,O=C(CCC[NH+]1CCC(C(O)(c2ccccc2)c2ccc(Cl)cc2)CC1)c1ccc(F)cc1.[Cl-],C_{28}H_{30}Cl_{2}FNO_{2},502.451,502.451,501.163763,501
38528,4-{4-[(4-Chlorophenyl)(hydroxy)phenylmethyl]-1-piperidinyl}-1-(4-fluorophenyl)-1-butanone,O=C(CCCN1CCC(C(O)(c2ccccc2)c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,C_{28}H_{29}ClFNO_{2},465.993,465.993,465.187085,465
38552,"1-(8-fluorodibenz(b,f)oxepin-10-yl)-4-methylpiperazine",CN1CCN(C2=Cc3ccccc3Oc3ccc(F)cc32)CC1,C_{19}H_{19}FN_{2}O,310.372,310.372,310.148141,310
38680,"1-(4-Fluorophenyl)-4-[4-(5,6,7,8-tetrahydro-2-naphthalenyl)-1-piperazinyl]-1-butanone",O=C(CCCN1CCN(c2ccc3c(c2)CCCC3)CC1)c1ccc(F)cc1,C_{24}H_{29}FN_{2}O,380.507,380.507,380.226392,380
38751,1-Benzyl-4-({5-chloro-2-methoxy-4-[(trifluoroacetyl)amino]benzoyl}amino)piperidinium chloride,COc1cc(NC(=O)C(F)(F)F)c(Cl)cc1C(=O)NC1CC[NH+](Cc2ccccc2)CC1.[Cl-],C_{22}H_{24}Cl_{2}F_{3}N_{3}O_{3},506.346,506.346,505.114682,505
38752,N-(1-Benzyl-4-piperidinyl)-5-chloro-2-methoxy-4-[(trifluoroacetyl)amino]benzamide,COc1cc(NC(=O)C(F)(F)F)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1,C_{22}H_{23}ClF_{3}N_{3}O_{3},469.888,469.888,469.138004,469
39044,FLAMPROP,CC(C(=O)O)N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1,C_{16}H_{13}ClFNO_{3},321.732,321.732,321.056799,321
39182,"2-({2,2-Dimethyl-4-[3-(trifluoromethyl)phenyl]-3,4-dihydro-2H-chromen-7-yl}oxy)-N,N-dimethylethanamine hydrochloride (1:1)",CN(C)CCOc1ccc2c(c1)OC(C)(C)CC2c1cccc(C(F)(F)F)c1.Cl,C_{22}H_{27}ClF_{3}NO_{2},429.907,429.907,429.168241,429
39183,BRL-16644 FREE BASE,CN(C)CCOc1ccc2c(c1)OC(C)(C)CC2c1cccc(C(F)(F)F)c1,C_{22}H_{26}F_{3}NO_{2},393.449,393.449,393.191564,393
39184,"2-({2,2-Dimethyl-4-[4-(trifluoromethyl)phenyl]-3,4-dihydro-2H-chromen-7-yl}oxy)-N,N-dimethylethanamine hydrochloride (1:1)",CN(C)CCOc1ccc2c(c1)OC(C)(C)CC2c1ccc(C(F)(F)F)cc1.Cl,C_{22}H_{27}ClF_{3}NO_{2},429.907,429.907,429.168241,429
39185,BRL-16657 FREE BASE,CN(C)CCOc1ccc2c(c1)OC(C)(C)CC2c1ccc(C(F)(F)F)cc1,C_{22}H_{26}F_{3}NO_{2},393.449,393.449,393.191564,393
39255,Fluridone,Cn1cc(-c2ccccc2)c(=O)c(-c2cccc(C(F)(F)F)c2)c1,C_{19}H_{14}F_{3}NO,329.321,329.321,329.102749,329
39289,4-(4-Fluorophenyl)-N-isopropyl-4-oxo-1-butanaminium chloride,CC(C)[NH2+]CCCC(=O)c1ccc(F)cc1.[Cl-],C_{13}H_{19}ClFNO,259.749,259.749,259.11392,259
39290,1-(4-Fluorophenyl)-4-(isopropylamino)-1-butanone,CC(C)NCCCC(=O)c1ccc(F)cc1,C_{13}H_{18}FNO,223.291,223.291,223.137242,223
39291,4-(Diallylamino)-1-(4-fluorophenyl)-1-butanone,C=CCN(CC=C)CCCC(=O)c1ccc(F)cc1,C_{16}H_{20}FNO,261.34,261.34,261.152892,261
39292,"4-(4,5-Dihydro-1H-imidazol-2-ylamino)-1-(4-fluorophenyl)-1-butanone",O=C(CCCNC1=NCCN1)c1ccc(F)cc1,C_{13}H_{16}FN_{3}O,249.289,249.289,249.12774,249
39293,N-[4-(4-Fluorophenyl)-4-oxobutyl]cyclopentanaminium chloride,O=C(CCC[NH2+]C1CCCC1)c1ccc(F)cc1.[Cl-],C_{15}H_{21}ClFNO,285.787,285.787,285.12957,285
39294,4-(Cyclopentylamino)-1-(4-fluorophenyl)-1-butanone,O=C(CCCNC1CCCC1)c1ccc(F)cc1,C_{15}H_{20}FNO,249.329,249.329,249.152892,249
39295,N-[4-(4-Fluorophenyl)-4-oxobutyl]cyclohexanaminium chloride,O=C(CCC[NH2+]C1CCCCC1)c1ccc(F)cc1.[Cl-],C_{16}H_{23}ClFNO,299.814,299.814,299.14522,299
39296,4-(Cyclohexylamino)-1-(4-fluorophenyl)-1-butanone,O=C(CCCNC1CCCCC1)c1ccc(F)cc1,C_{16}H_{22}FNO,263.356,263.356,263.168543,263
39297,N-[4-(4-Fluorophenyl)-4-oxobutyl]-N-methylcyclohexanaminium chloride,C[NH+](CCCC(=O)c1ccc(F)cc1)C1CCCCC1.[Cl-],C_{17}H_{25}ClFNO,313.841,313.841,313.16087,313
39298,4-[Cyclohexyl(methyl)amino]-1-(4-fluorophenyl)-1-butanone,CN(CCCC(=O)c1ccc(F)cc1)C1CCCCC1,C_{17}H_{24}FNO,277.383,277.383,277.184193,277
39299,1-(4-Fluorophenyl)-4-(1-pyrrolidinyl)-1-butanone,O=C(CCCN1CCCC1)c1ccc(F)cc1,C_{14}H_{18}FNO,235.302,235.302,235.137242,235
39300,1-[4-(4-Fluorophenyl)-4-oxobutyl]azepanium chloride,O=C(CCC[NH+]1CCCCCC1)c1ccc(F)cc1.[Cl-],C_{16}H_{23}ClFNO,299.814,299.814,299.14522,299
39301,4-(1-Azepanyl)-1-(4-fluorophenyl)-1-butanone,O=C(CCCN1CCCCCC1)c1ccc(F)cc1,C_{16}H_{22}FNO,263.356,263.356,263.168543,263
39312,"1-[4-(4-Fluorophenyl)-4-oxobutyl]-2,5-dimethylpyrrolidinium chloride",CC1CCC(C)[NH+]1CCCC(=O)c1ccc(F)cc1.[Cl-],C_{16}H_{23}ClFNO,299.814,299.814,299.14522,299
39313,"4-(2,5-Dimethyl-1-pyrrolidinyl)-1-(4-fluorophenyl)-1-butanone",CC1CCC(C)N1CCCC(=O)c1ccc(F)cc1,C_{16}H_{22}FNO,263.356,263.356,263.168543,263
39314,1-[4-(4-Fluorophenyl)-4-oxobutyl]-2-pyrrolidinone,O=C(CCCN1CCCC1=O)c1ccc(F)cc1,C_{14}H_{16}FNO_{2},249.285,249.285,249.116507,249
39464,N-Allyl-3-(4-fluorophenyl)-2-methyl-2-butenamide,C=CCNC(=O)C(C)=C(C)c1ccc(F)cc1,C_{14}H_{16}FNO,233.286,233.286,233.121592,233
39465,3-(4-Fluorophenyl)-2-methyl-N-(2-propyn-1-yl)-2-butenamide,C#CCNC(=O)C(C)=C(C)c1ccc(F)cc1,C_{14}H_{14}FNO,231.27,231.27,231.105942,231
39653,Ammonium fluoroacetate,O=C([O-])CF.[NH4+],C_{2}H_{6}FNO_{2},95.073,95.073,95.038257,95
39694,(4-{[(2-Fluoroethyl)(nitroso)carbamoyl]amino}cyclohexyl)methyl acetate,CC(=O)OCC1CCC(NC(=O)N(CCF)N=O)CC1,C_{12}H_{20}FN_{3}O_{4},289.307,289.307,289.143784,289
39796,N-{1-[3-(Trifluoromethyl)phenyl]-2-propanyl}glycine,CC(Cc1cccc(C(F)(F)F)c1)NCC(=O)O,C_{12}H_{14}F_{3}NO_{2},261.243,261.243,261.097663,261
39797,N-{2-Methoxy-2-[3-(trifluoromethyl)phenyl]ethyl}glycine,COC(CNCC(=O)O)c1cccc(C(F)(F)F)c1,C_{12}H_{14}F_{3}NO_{3},277.242,277.242,277.092578,277
39888,Paroxetine,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,C_{19}H_{20}FNO_{3},329.371,329.371,329.142722,329
39946,"5,5-Bis[4-(trifluoromethyl)phenyl]imidazolidine-2,4-dione",O=C1NC(=O)C(c2ccc(C(F)(F)F)cc2)(c2ccc(C(F)(F)F)cc2)N1,C_{17}H_{10}F_{6}N_{2}O_{2},388.267,388.267,388.064647,388
39966,Ethyl {2-methoxy-2-[3-(trifluoromethyl)phenyl]ethyl}carbamate,CCOC(=O)NCC(OC)c1cccc(C(F)(F)F)c1,C_{13}H_{16}F_{3}NO_{3},291.269,291.269,291.108228,291
39967,N-Ethyl-2-(4-fluorophenyl)-2-hydroxyethanaminium chloride,CC[NH2+]CC(O)c1ccc(F)cc1.[Cl-],C_{10}H_{15}ClFNO,219.684,219.684,219.08262,219
39968,2-(Ethylamino)-1-(4-fluorophenyl)ethanol,CCNCC(O)c1ccc(F)cc1,C_{10}H_{14}FNO,183.226,183.226,183.105942,183
39969,2-Amino-1-(3-trifluoromethyl-phenyl)-ethanol HCl,Cl.NCC(O)c1cccc(C(F)(F)F)c1,C_{9}H_{11}ClF_{3}NO,241.637,241.637,241.048126,241
39970,N-Ethyl-2-hydroxy-2-[3-(trifluoromethyl)phenyl]ethanaminium chloride,CC[NH2+]CC(O)c1cccc(C(F)(F)F)c1.[Cl-],C_{11}H_{15}ClF_{3}NO,269.691,269.691,269.079426,269
39971,2-(Ethylamino)-1-[3-(trifluoromethyl)phenyl]ethanol,CCNCC(O)c1cccc(C(F)(F)F)c1,C_{11}H_{14}F_{3}NO,233.233,233.233,233.102749,233
39983,N-[2-(6-Fluoro-5-methoxy-1H-indol-3-yl)ethyl]acetamide,COc1cc2c(CCNC(C)=O)c[nH]c2cc1F,C_{13}H_{15}FN_{2}O_{2},250.273,250.273,250.111756,250
40016,"Cobalt(2+) 2,2′-{1,2-ethanediylbis[nitrilo(E)methylylidene]}bis(3-fluorophenolate)",[Co+2].[O-]c1cccc(F)c1/C=N/CC/N=C/c1c([O-])cccc1F,C_{16}H_{12}CoF_{2}N_{2}O_{2},361.213,361.213,361.019879,361
40099,"N-[2-Chloro-5-(trifluoromethyl)phenyl]-3,5-dinitro-2-(trifluoromethyl)aniline",O=[N+]([O-])c1cc(Nc2cc(C(F)(F)F)ccc2Cl)c(C(F)(F)F)c([N+](=O)[O-])c1,C_{14}H_{6}ClF_{6}N_{3}O_{4},429.657,429.657,428.995103,429
40112,acifluorfen-sodium,O=C([O-])c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-].[Na+],C_{14}H_{6}ClF_{3}NNaO_{5},383.638,383.638,382.978429,383
40113,Acifluorfen,O=C(O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],C_{14}H_{7}ClF_{3}NO_{5},361.656,361.656,360.996485,361
40121,3-Fluoro-2-oxopropyl 4-nitrobenzoate,O=C(CF)COC(=O)c1ccc([N+](=O)[O-])cc1,C_{10}H_{8}FNO_{5},241.174,241.174,241.038651,241
40210,"7-Chloro-1-methyl-5-[(1,1,1-trifluoro-2-propanyl)oxy]-1,3-dihydro-2H-1,4-benzodiazepin-2-one",CC(OC1=NCC(=O)N(C)c2ccc(Cl)cc21)C(F)(F)F,C_{13}H_{12}ClF_{3}N_{2}O_{2},320.695,320.695,320.05394,320
40212,"7-Chloro-5-(2-fluorophenoxy)-1-methyl-1,3-dihydro-2H-1,4-benzodiazepin-2-one",CN1C(=O)CN=C(Oc2ccccc2F)c2cc(Cl)ccc21,C_{16}H_{12}ClFN_{2}O_{2},318.732,318.732,318.057134,318
40383,"2-{[3-(Trifluoromethyl)phenoxy]methyl}-4,5-dihydro-1H-imidazol-1-ium chloride",FC(F)(F)c1cccc(OCC2=NCC[NH2+]2)c1.[Cl-],C_{11}H_{12}ClF_{3}N_{2}O,280.674,280.674,280.059025,280
40384,"2-{[3-(Trifluoromethyl)phenoxy]methyl}-4,5-dihydro-1H-imidazole",FC(F)(F)c1cccc(OCC2=NCCN2)c1,C_{11}H_{11}F_{3}N_{2}O,244.216,244.216,244.082348,244
40466,"9-[4-(4-Fluorophenyl)-4-oxobutyl]-1,3-dioxa-9-azoniaspiro[5.5]undecane chloride",O=C(CCC[NH+]1CCC2(CCOCO2)CC1)c1ccc(F)cc1.[Cl-],C_{18}H_{25}ClFNO_{3},357.85,357.85,357.1507,357
40467,"4-(1,3-Dioxa-9-azaspiro[5.5]undec-9-yl)-1-(4-fluorophenyl)-1-butanone",O=C(CCCN1CCC2(CCOCO2)CC1)c1ccc(F)cc1,C_{18}H_{24}FNO_{3},321.392,321.392,321.174022,321
40468,"9-[4-(4-Fluorophenyl)-4-oxobutyl]-5-methyl-1,3-dioxa-9-azoniaspiro[5.5]undecane chloride",CC1COCOC12CC[NH+](CCCC(=O)c1ccc(F)cc1)CC2.[Cl-],C_{19}H_{27}ClFNO_{3},371.877,371.877,371.16635,371
40469,"1-(4-Fluorophenyl)-4-(5-methyl-1,3-dioxa-9-azaspiro[5.5]undec-9-yl)-1-butanone",CC1COCOC12CCN(CCCC(=O)c1ccc(F)cc1)CC2,C_{19}H_{26}FNO_{3},335.419,335.419,335.189672,335
40470,"5-Ethyl-9-[4-(4-fluorophenyl)-4-oxobutyl]-2-methyl-1,3-dioxa-9-azoniaspiro[5.5]undecane hydrogen oxalate",CCC1COC(C)OC12CC[NH+](CCCC(=O)c1ccc(F)cc1)CC2.O=C([O-])C(=O)O,C_{23}H_{32}FNO_{7},453.507,453.507,453.216281,453
40471,"butyrophenone, 4-(5-ethyl-2-methyl-1,3-dioxa-9-azaspiro(5.5)undec-9-yl)-4′-fluor",CCC1COC(C)OC12CCN(CCCC(=O)c1ccc(F)cc1)CC2,C_{21}H_{30}FNO_{3},363.473,363.473,363.220972,363
40472,"5-Ethyl-2-(4-fluorophenyl)-9-[4-(4-fluorophenyl)-4-oxobutyl]-1,3-dioxa-9-azoniaspiro[5.5]undecane chloride",CCC1COC(c2ccc(F)cc2)OC12CC[NH+](CCCC(=O)c1ccc(F)cc1)CC2.[Cl-],C_{26}H_{32}ClF_{2}NO_{3},479.992,479.992,479.203878,479
40473,"1,3-dioxa-9-azaspiro(5.5)undecane, 5-ethyl-9-(3-(p-fluorobenzoyl)propyl)-2-(p-fluorophenyl)-",CCC1COC(c2ccc(F)cc2)OC12CCN(CCCC(=O)c1ccc(F)cc1)CC2,C_{26}H_{31}F_{2}NO_{3},443.534,443.534,443.2272,443
40480,1-(4-Fluorophenyl)-3-(5-nitro-2-furyl)-2-propen-1-one,O=C(C=Cc1ccc([N+](=O)[O-])o1)c1ccc(F)cc1,C_{13}H_{8}FNO_{4},261.208,261.208,261.043736,261
40629,1-Chloro-4-fluoro-1-nitrobutane,O=[N+]([O-])C(Cl)CCCF,C_{4}H_{7}ClFNO_{2},155.553,155.553,155.014934,155
40918,2-Fluoroethyl (2-chloroethyl)nitrosocarbamate,O=NN(CCCl)C(=O)OCCF,C_{5}H_{8}ClFN_{2}O_{3},198.578,198.578,198.020748,198
41157,"N,N-Diethyl-2-[(4-fluoro-3-iodobenzoyl)oxy]ethanaminium chloride",CC[NH+](CC)CCOC(=O)c1ccc(F)c(I)c1.[Cl-],C_{13}H_{18}ClFINO_{2},401.644,401.644,401.005483,401
41158,2-(Diethylamino)ethyl 4-fluoro-3-iodobenzoate,CCN(CC)CCOC(=O)c1ccc(F)c(I)c1,C_{13}H_{17}FINO_{2},365.186,365.186,365.028805,365
41159,4-{3-[(4-Fluoro-3-iodobenzoyl)oxy]propyl}morpholin-4-ium chloride,O=C(OCCC[NH+]1CCOCC1)c1ccc(F)c(I)c1.[Cl-],C_{14}H_{18}ClFINO_{3},429.654,429.654,429.000397,429
41160,3-(4-Morpholinyl)propyl 4-fluoro-3-iodobenzoate,O=C(OCCCN1CCOCC1)c1ccc(F)c(I)c1,C_{14}H_{17}FINO_{3},393.196,393.196,393.02372,393
41718,"8-Chloro-N,N-dimethyl-5-{[3-(trifluoromethyl)benzyl]oxy}-1,2,3,4-tetrahydro-1-naphthalenamine",CN(C)C1CCCc2c(OCc3cccc(C(F)(F)F)c3)ccc(Cl)c21,C_{20}H_{21}ClF_{3}NO,383.838,383.838,383.126377,383
41906,"2-(2-Fluoroethoxy)-N,N,N-trimethyl-2-oxoethanaminium chloride",C[N+](C)(C)CC(=O)OCCF.[Cl-],C_{7}H_{15}ClFNO_{2},199.65,199.65,199.077535,199
41907,"2-(2-Fluoroethoxy)-N,N,N-trimethyl-2-oxoethanaminium",C[N+](C)(C)CC(=O)OCCF,C_{7}H_{15}FNO_{2},164.2,164.2,164.108133,164
41927,2-Fluoroethyl methyl(nitroso)carbamate,CN(N=O)C(=O)OCCF,C_{4}H_{7}FN_{2}O_{3},150.109,150.109,150.04407,150
42026,1-[2-(2-Hydroxy-3-{4-[3-(trifluoromethyl)phenyl]piperazin-1-yl}propoxy)phenyl]ethanone,CC(=O)c1ccccc1OCC(O)CN1CCN(c2cccc(C(F)(F)F)c2)CC1,C_{22}H_{25}F_{3}N_{2}O_{3},422.447,422.447,422.181727,422
42027,1-[3-(2-Hydroxy-3-{4-[3-(trifluoromethyl)phenyl]-1-piperazinyl}propoxy)phenyl]ethanone dihydrochloride,CC(=O)c1cccc(OCC(O)CN2CCN(c3cccc(C(F)(F)F)c3)CC2)c1.Cl.Cl,C_{22}H_{27}Cl_{2}F_{3}N_{2}O_{3},495.363,495.363,494.135083,494
42028,1-[3-(2-Hydroxy-3-{4-[3-(trifluoromethyl)phenyl]-1-piperazinyl}propoxy)phenyl]ethanone,CC(=O)c1cccc(OCC(O)CN2CCN(c3cccc(C(F)(F)F)c3)CC2)c1,C_{22}H_{25}F_{3}N_{2}O_{3},422.447,422.447,422.181727,422
42283,"8-Fluoro-5-methoxy-N,N-dimethyl-1,2,3,4-tetrahydro-1-naphthalenaminium chloride",COc1ccc(F)c2c1CCCC2[NH+](C)C.[Cl-],C_{13}H_{19}ClFNO,259.749,259.749,259.11392,259
42284,"8-Fluoro-5-methoxy-N,N-dimethyl-1,2,3,4-tetrahydro-1-naphthalenamine",COc1ccc(F)c2c1CCCC2N(C)C,C_{13}H_{18}FNO,223.291,223.291,223.137242,223
42301,"8-Fluoro-5-methoxy-1,2,3,4-tetrahydro-1-naphthalenaminium chloride",COc1ccc(F)c2c1CCCC2[NH3+].[Cl-],C_{11}H_{15}ClFNO,231.695,231.695,231.08262,231
42302,"8-Fluoro-5-methoxy-1,2,3,4-tetrahydro-1-naphthalenamine",COc1ccc(F)c2c1CCCC2N,C_{11}H_{14}FNO,195.237,195.237,195.105942,195
42338,"2,2-Bis(trifluoromethyl)imidazolidine hydrate (1:1)",FC(F)(F)C1(C(F)(F)F)NCCN1.O,C_{5}H_{8}F_{6}N_{2}O,226.12,226.12,226.054082,226
42340,"4-Methyl-2,2-bis(trifluoromethyl)imidazolidine hydrate (1:1)",CC1CNC(C(F)(F)F)(C(F)(F)F)N1.O,C_{6}H_{10}F_{6}N_{2}O,240.147,240.147,240.069732,240
42447,N-(4-Ethoxyphenyl)-2-fluoroacetamide,CCOc1ccc(NC(=O)CF)cc1,C_{10}H_{12}FNO_{2},197.209,197.209,197.085207,197
42617,8-Methyl-8-azabicyclo[3.2.1]oct-3-yl 2-[4-(trifluoromethyl)phenyl]acrylate hydrate (4:1),C=C(C(=O)OC1CC2CCC(C1)N2C)c1ccc(C(F)(F)F)cc1.C=C(C(=O)OC1CC2CCC(C1)N2C)c1ccc(C(F)(F)F)cc1.C=C(C(=O)OC1CC2CCC(C1)N2C)c1ccc(C(F)(F)F)cc1.C=C(C(=O)OC1CC2CCC(C1)N2C)c1ccc(C(F)(F)F)cc1.O,C_{72}H_{82}F_{12}N_{4}O_{9},1375.443,1375.443,1374.589019,1374
42618,8-Methyl-8-azabicyclo[3.2.1]oct-3-yl 2-[4-(trifluoromethyl)phenyl]acrylate,C=C(C(=O)OC1CC2CCC(C1)N2C)c1ccc(C(F)(F)F)cc1,C_{18}H_{20}F_{3}NO_{2},339.357,339.357,339.144614,339
43102,3-[3-(Trifluoromethyl)phenyl]acrylamide,NC(=O)C=Cc1cccc(C(F)(F)F)c1,C_{10}H_{8}F_{3}NO,215.174,215.174,215.055799,215
43172,Triflumuron,O=C(NC(=O)c1ccccc1Cl)Nc1ccc(OC(F)(F)F)cc1,C_{15}H_{10}ClF_{3}N_{2}O_{3},358.7,358.7,358.033205,358
43579,flutolanil,CC(C)Oc1cccc(NC(=O)c2ccccc2C(F)(F)F)c1,C_{17}H_{16}F_{3}NO_{2},323.314,323.314,323.113313,323
43721,"Sodium N,N,N-trimethylmethanaminium chloride fluoroacetate (1:1:1:1)",C[N+](C)(C)C.O=C([O-])CF.[Cl-].[Na+],C_{6}H_{14}ClFNNaO_{2},209.621,209.621,209.059479,209
43868,Talniflumate,O=C1OC(OC(=O)c2cccnc2Nc2cccc(C(F)(F)F)c2)c2ccccc21,C_{21}H_{13}F_{3}N_{2}O_{4},414.339,414.339,414.082742,414
44479,1-(3-Fluorophenyl)-2-(isopropylamino)ethanol,CC(C)NCC(O)c1cccc(F)c1,C_{11}H_{16}FNO,197.253,197.253,197.121592,197
44481,1-(3-Fluorophenyl)-2-(propylamino)ethanol,CCCNCC(O)c1cccc(F)c1,C_{11}H_{16}FNO,197.253,197.253,197.121592,197
44482,"2-[2-(4-Fluorophenyl)-1,3-benzoxazol-6-yl]propanoic acid",CC(C(=O)O)c1ccc2nc(-c3ccc(F)cc3)oc2c1,C_{16}H_{12}FNO_{3},285.274,285.274,285.080121,285
44633,"N,N-Diethyl-2-[(4-fluoro-3-iodobenzoyl)oxy]-2-butanaminium chloride",CC[NH+](CC)C(C)(CC)OC(=O)c1ccc(F)c(I)c1.[Cl-],C_{15}H_{22}ClFINO_{2},429.698,429.698,429.036783,429
44634,2-(Diethylamino)-2-butanyl 4-fluoro-3-iodobenzoate,CCN(CC)C(C)(CC)OC(=O)c1ccc(F)c(I)c1,C_{15}H_{21}FINO_{2},393.24,393.24,393.060105,393
44891,"N-(9H-Fluoren-2-yl)-2,2,2-trifluoro-N-hydroxyacetamide",O=C(N(O)c1ccc2c(c1)Cc1ccccc1-2)C(F)(F)F,C_{15}H_{10}F_{3}NO_{2},293.244,293.244,293.066363,293
45157,2-(Trifluoromethyl)imidazolidine hydrate (2:1),FC(F)(F)C1NCCN1.FC(F)(F)C1NCCN1.O,C_{8}H_{16}F_{6}N_{4}O,298.231,298.231,298.12283,298
45191,3-(Trifluoromethyl)phenyl [1-(4-chlorobenzoyl)-5-methoxy-2-methyl-1H-indol-3-yl]acetate,COc1ccc2c(c1)c(CC(=O)Oc1cccc(C(F)(F)F)c1)c(C)n2C(=O)c1ccc(Cl)cc1,C_{26}H_{19}ClF_{3}NO_{4},501.885,501.885,501.09547,501
45317,"Cyano(3-phenoxyphenyl)methyl (1S,3S)-3-(2,2-difluorovinyl)-2,2-dimethylcyclopropanecarboxylate",CC1(C)[C@H](C=C(F)F)[C@@H]1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,C_{22}H_{19}F_{2}NO_{3},383.394,383.394,383.1333,383
45318,"Cyano(3-phenoxyphenyl)methyl (1S,3R)-3-(2,2-difluorovinyl)-2,2-dimethylcyclopropanecarboxylate",CC1(C)[C@@H](C=C(F)F)[C@@H]1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,C_{22}H_{19}F_{2}NO_{3},383.394,383.394,383.1333,383
45482,cis-Cyfluthrin,CC1(C)[C@H](C(=O)O[C@@H](C#N)c2ccc(F)c(Oc3ccccc3)c2)[C@@H]1C=C(Cl)Cl,C_{22}H_{18}Cl_{2}FNO_{3},434.288,434.288,433.064777,433
45571,3-Chloro-5-nitrobenzotrifluoride,O=[N+]([O-])c1cc(Cl)cc(C(F)(F)F)c1,C_{7}H_{3}ClF_{3}NO_{2},225.55,225.55,224.980441,225
45624,7-Fluoro-3-methyl-2-[3-(4-phenyl-1-piperazinyl)propyl]-4H-chromen-4-one,Cc1c(CCCN2CCN(c3ccccc3)CC2)oc2cc(F)ccc2c1=O,C_{23}H_{25}FN_{2}O_{2},380.463,380.463,380.190006,380
45626,Fiacitabine,Nc1nc(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2F)cc1I,C_{9}H_{11}FIN_{3}O_{4},371.106,371.106,370.977832,371
45627,Fialuridine,O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2F)cc1I,C_{9}H_{10}FIN_{2}O_{5},372.09,372.09,371.961848,372
45757,Fluroxypyr,Nc1c(Cl)c(F)nc(OCC(=O)O)c1Cl,C_{7}H_{5}Cl_{2}FN_{2}O_{3},255.026,255.026,253.966126,254
45805,fluvalinate,CC(C)C(Nc1ccc(C(F)(F)F)cc1Cl)C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,C_{26}H_{22}ClF_{3}N_{2}O_{3},502.917,502.917,502.127105,502
45842,"2,2,2-Trifluoro-N′-(5-phenyl-1,2,4-triazin-3-yl)acetohydrazide",O=C(NNc1nncc(-c2ccccc2)n1)C(F)(F)F,C_{11}H_{8}F_{3}N_{5}O,283.213,283.213,283.068095,283
46140,haloxyfop,CC(Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1)C(=O)O,C_{15}H_{11}ClF_{3}NO_{4},361.7,361.7,361.03287,361
46141,haloxyfop-methyl,COC(=O)C(C)Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1,C_{16}H_{13}ClF_{3}NO_{4},375.727,375.727,375.04852,375
46142,fluazifop-butyl,CCCCOC(=O)C(C)Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1,C_{19}H_{20}F_{3}NO_{4},383.366,383.366,383.134443,383
46199,"4-{[1-(6,7-Dimethoxy-3,4-dihydro-1H-isochromen-1-yl)ethyl]amino}-1-(4-fluorophenyl)-1-butanone",COc1cc2c(cc1OC)C(C(C)NCCCC(=O)c1ccc(F)cc1)OCC2,C_{23}H_{28}FNO_{4},401.478,401.478,401.200237,401
46203,2-(Diethylamino)-1-[2-(4-fluorophenyl)-1H-indol-3-yl]ethanone,CCN(CC)CC(=O)c1c(-c2ccc(F)cc2)[nH]c2ccccc12,C_{20}H_{21}FN_{2}O,324.399,324.399,324.163792,324
46213,Flucythrinate,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(OC(F)F)cc1,C_{26}H_{23}F_{2}NO_{4},451.469,451.469,451.159515,451
46291,Pefloxacin,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,C_{17}H_{20}FN_{3}O_{3},333.363,333.363,333.14887,333
